country,region,dev_level,year,gdp_growth,gdp_level,inflation,policy_rate,unemployment,current_account,debt_to_gdp,fx_change,biz_confidence,fin_stress_idx,shock_event_x,equities,bonds,real_estate,commodities,cash,shock_event_y
UAE,MiddleEast,emerging,2018,0.527,239.02,0.597,1.835,8.478,-0.399,115.21,0.779,48.7,0.0,,5.82,2.63,3.4,0.5,1.47,
UAE,MiddleEast,emerging,2019,0.957,241.3,1.702,1.825,8.588,0.878,119.86,-5.267,52.64,0.0,,4.34,2.47,18.31,-12.14,1.03,
UAE,MiddleEast,emerging,2020,-2.9,234.3,2.272,2.059,9.475,4.815,126.61,5.353,46.47,2.8,COVID-19,3.34,7.31,-7.57,2.37,1.81,COVID-19
UAE,MiddleEast,emerging,2021,0.151,234.66,6.358,2.061,7.643,1.123,131.83,-7.075,48.23,0.2,COVID recovery / stimulus,0.64,1.9,-1.09,3.59,1.09,COVID recovery / stimulus
UAE,MiddleEast,emerging,2022,0.28,235.31,7.914,3.899,9.578,0.839,133.92,-8.257,47.34,1.0,Inflation / rate hike cycle,15.34,-3.0,6.48,15.67,3.48,Inflation / rate hike cycle
UAE,MiddleEast,emerging,2023,-0.068,235.15,6.826,4.869,7.803,3.97,136.46,-2.045,51.04,0.4,Rates plateau,1.36,1.04,-7.53,-9.37,4.11,Rates plateau
UAE,MiddleEast,emerging,2024,2.269,240.49,8.416,6.208,7.391,-1.33,142.16,2.599,57.06,0.0,,-1.09,2.21,4.99,-0.99,5.2,
Indonesia,Asia,emerging,1985,3.498,103.5,4.686,7.6,4.925,0.984,54.21,-2.338,51.89,0.0,,9.5,-1.76,3.22,9.21,6.04,
Indonesia,Asia,emerging,1986,2.709,106.3,4.005,6.42,6.304,-1.475,55.9,-0.667,58.09,0.0,,-17.93,-1.84,6.71,2.22,5.83,
Indonesia,Asia,emerging,1987,2.534,109.0,5.305,5.629,6.438,-3.409,55.02,-5.676,51.25,0.8,Black Monday,4.67,5.87,10.76,23.63,4.42,Black Monday
Indonesia,Asia,emerging,1988,4.567,113.97,1.97,4.382,5.033,-0.529,58.53,-0.876,54.01,0.0,,15.67,7.1,11.27,15.4,3.31,
Indonesia,Asia,emerging,1989,6.546,121.43,3.792,3.711,4.806,-1.655,60.05,3.389,51.85,0.0,,44.38,-6.74,-2.56,3.2,2.42,
Indonesia,Asia,emerging,1990,5.535,128.16,4.379,4.24,5.648,0.955,60.61,5.303,51.21,0.6,Gulf War / S&L crisis,2.59,10.47,6.28,-13.2,3.61,Gulf War / S&L crisis
Indonesia,Asia,emerging,1991,2.742,131.67,-1.42,2.684,6.218,0.796,58.38,-0.86,52.9,0.5,Recession,0.64,11.13,1.38,8.76,1.94,Recession
Indonesia,Asia,emerging,1992,2.195,134.56,0.983,1.472,6.886,1.19,61.89,2.118,49.55,0.0,,44.95,6.58,10.18,1.62,1.09,
Indonesia,Asia,emerging,1993,2.472,137.89,3.36,0.625,6.675,-0.772,63.06,-4.104,46.69,0.0,,6.51,-2.95,26.88,-1.02,0.0,
Indonesia,Asia,emerging,1994,3.854,143.2,5.916,-0.032,6.258,2.166,65.09,-1.908,50.67,0.0,,6.21,1.46,14.83,6.87,0.32,
Indonesia,Asia,emerging,1995,4.363,149.45,6.529,1.096,5.729,-2.165,66.84,2.346,54.57,0.0,,10.57,-1.16,10.01,17.95,0.81,
Indonesia,Asia,emerging,1996,4.78,156.59,9.881,2.264,6.251,-1.468,70.07,5.152,53.47,0.0,,16.26,-4.58,19.63,8.61,1.78,
Indonesia,Asia,emerging,1997,6.313,166.48,10.367,3.278,4.656,2.266,72.84,-6.45,52.92,1.2,Asian Financial Crisis,35.84,-6.82,7.78,1.3,3.09,Asian Financial Crisis
Indonesia,Asia,emerging,1998,5.874,176.26,8.411,6.256,5.18,-0.124,76.92,-2.399,56.36,1.0,LTCM / Russia default,13.38,-8.01,5.72,15.18,5.3,LTCM / Russia default
Indonesia,Asia,emerging,1999,3.779,182.92,7.121,7.292,6.895,-1.547,77.69,2.651,51.57,0.0,,23.5,1.73,6.34,30.09,6.2,
Indonesia,Asia,emerging,2000,4.012,190.26,8.75,7.283,5.011,-2.602,80.21,-9.992,52.76,0.0,,17.97,-1.69,10.6,24.08,6.38,
Indonesia,Asia,emerging,2001,1.639,193.38,11.468,9.876,6.652,0.514,82.26,-3.037,55.1,0.9,Dot-com bust / 9-11,19.82,-10.23,-9.79,7.46,8.28,Dot-com bust / 9-11
Indonesia,Asia,emerging,2002,1.529,196.33,9.846,9.22,7.809,-6.527,85.26,-1.233,48.01,0.7,Corporate scandals,-26.23,1.26,-15.1,12.49,7.41,Corporate scandals
Indonesia,Asia,emerging,2003,3.683,203.56,11.581,8.84,7.205,-2.847,90.99,-0.775,51.84,0.0,,13.95,-13.77,-10.24,14.59,7.3,
Indonesia,Asia,emerging,2004,3.771,211.24,10.498,9.575,5.654,-0.468,92.93,-7.275,50.98,0.0,,-1.3,-7.76,3.91,-1.12,7.84,
Indonesia,Asia,emerging,2005,2.948,217.47,8.858,9.949,6.586,3.949,92.4,1.639,52.7,0.0,,3.31,-3.29,7.23,-5.93,8.36,
Indonesia,Asia,emerging,2006,4.69,227.67,9.819,10.136,5.741,-1.488,97.03,-10.39,56.59,0.0,,21.33,1.33,-10.18,-0.05,8.73,
Indonesia,Asia,emerging,2007,4.99,239.03,8.181,9.894,5.426,2.595,106.88,5.595,52.84,0.0,,1.29,-10.61,0.65,33.53,8.02,
Indonesia,Asia,emerging,2008,2.398,244.76,10.032,9.357,6.171,-0.127,113.08,-25.136,47.9,3.0,Global Financial Crisis,8.38,-8.03,-8.85,32.95,8.05,Global Financial Crisis
Indonesia,Asia,emerging,2009,0.549,246.1,11.598,8.725,8.902,-3.076,114.07,-24.139,45.38,2.5,GFC trough,-14.92,-2.27,-13.26,17.5,7.35,GFC trough
Indonesia,Asia,emerging,2010,1.823,250.59,10.187,8.421,7.305,-0.635,120.61,-2.008,48.76,0.0,,12.72,-13.65,-11.22,-10.6,7.14,
Indonesia,Asia,emerging,2011,0.442,251.69,9.553,7.575,7.104,1.055,121.72,6.145,49.68,0.6,Euro debt crisis,-20.52,-7.92,-13.85,31.78,6.14,Euro debt crisis
Indonesia,Asia,emerging,2012,1.779,256.17,6.873,7.98,7.109,-1.372,126.5,-8.526,46.71,0.0,,-12.56,-1.43,11.2,7.12,6.77,
Indonesia,Asia,emerging,2013,1.49,259.99,7.497,7.829,7.78,-1.84,132.18,-0.869,48.53,0.0,,17.93,1.2,0.98,0.37,6.79,
Indonesia,Asia,emerging,2014,3.08,268.0,7.166,7.245,6.481,-0.259,135.82,-2.263,48.88,0.0,,-9.03,-7.18,12.58,28.85,6.29,
Indonesia,Asia,emerging,2015,3.66,277.8,5.147,6.025,6.05,1.468,139.59,-2.25,50.81,0.4,China slowdown,-14.12,-7.91,-2.0,5.68,4.75,China slowdown
Indonesia,Asia,emerging,2016,5.008,291.71,0.624,5.525,4.559,-2.831,141.37,12.613,59.58,0.0,,12.06,11.08,10.67,9.8,4.39,
Indonesia,Asia,emerging,2017,6.104,309.52,2.513,3.479,5.027,-1.098,141.38,1.97,54.14,0.0,,1.0,-7.04,-0.24,8.85,3.07,
Indonesia,Asia,emerging,2018,7.121,331.56,-0.562,2.675,4.0,-0.819,142.99,-3.468,56.97,0.0,,12.92,2.72,28.08,35.79,2.5,
Indonesia,Asia,emerging,2019,6.586,353.4,-0.471,1.535,4.63,-1.536,143.68,0.7,54.15,0.0,,22.69,5.99,28.62,-23.76,1.75,
Indonesia,Asia,emerging,2020,4.347,368.76,1.474,0.907,5.899,-2.054,144.18,-8.175,49.51,2.8,COVID-19,2.26,0.76,5.87,10.18,0.44,COVID-19
Indonesia,Asia,emerging,2021,6.954,394.4,3.168,0.8,6.003,-1.325,140.32,-7.0,58.2,0.2,COVID recovery / stimulus,22.71,0.38,21.08,13.87,0.58,COVID recovery / stimulus
Indonesia,Asia,emerging,2022,7.119,422.48,5.271,2.673,4.811,-0.379,140.89,1.273,57.1,1.0,Inflation / rate hike cycle,28.83,0.86,21.8,15.26,2.55,Inflation / rate hike cycle
Indonesia,Asia,emerging,2023,6.916,451.7,3.323,2.649,5.533,0.502,143.71,3.652,56.31,0.4,Rates plateau,32.86,11.1,24.82,6.79,1.98,Rates plateau
Indonesia,Asia,emerging,2024,6.817,482.49,5.753,3.883,4.723,-1.388,146.11,-0.111,55.27,0.0,,18.74,-7.02,17.55,-0.99,3.66,
Thailand,Asia,emerging,1985,7.215,107.21,-0.078,4.815,3.961,0.262,55.7,-3.888,56.85,0.0,,4.85,-6.84,11.11,-5.95,3.72,
Thailand,Asia,emerging,1986,6.39,114.07,-1.157,4.719,4.538,1.308,53.91,-7.787,57.3,0.0,,11.97,-0.53,11.23,-3.35,3.85,
Thailand,Asia,emerging,1987,3.51,118.07,2.823,3.386,5.726,0.827,54.31,-7.539,58.91,0.8,Black Monday,11.2,6.36,19.26,9.07,2.95,Black Monday
Thailand,Asia,emerging,1988,2.431,120.94,2.466,3.148,7.14,0.925,54.44,-1.469,52.36,0.0,,9.73,4.5,11.47,26.7,2.11,
Thailand,Asia,emerging,1989,3.722,125.44,0.236,4.322,5.76,-0.017,53.71,-5.662,52.03,0.0,,10.57,5.44,7.73,-8.08,3.28,
Thailand,Asia,emerging,1990,1.667,127.53,0.24,2.77,7.514,-1.566,53.93,-1.137,53.86,0.6,Gulf War / S&L crisis,17.9,1.95,-7.58,18.07,2.49,Gulf War / S&L crisis
Thailand,Asia,emerging,1991,1.308,129.2,0.761,1.177,6.775,-2.557,58.39,3.325,48.05,0.5,Recession,8.56,0.77,8.45,23.68,0.52,Recession
Thailand,Asia,emerging,1992,1.304,130.88,-0.442,-0.01,7.578,-0.575,64.16,7.284,55.56,0.0,,-4.83,3.35,12.76,-2.35,0.18,
Thailand,Asia,emerging,1993,2.783,134.53,-0.599,0.244,6.434,3.261,66.18,2.391,53.86,0.0,,30.27,6.89,19.17,9.45,0.21,
Thailand,Asia,emerging,1994,5.176,141.49,-2.0,1.316,5.319,-2.812,65.38,-6.754,58.43,0.0,,6.2,0.12,5.32,3.01,1.19,
Thailand,Asia,emerging,1995,3.636,146.63,-0.663,1.85,5.846,-0.536,64.05,-0.843,62.27,0.0,,-0.21,5.25,5.75,-10.5,1.38,
Thailand,Asia,emerging,1996,4.66,153.47,-0.46,1.029,5.648,0.26,64.01,3.688,52.97,0.0,,7.25,6.86,14.59,18.12,0.74,
Thailand,Asia,emerging,1997,2.705,157.62,1.197,0.112,7.012,-0.029,61.69,1.088,45.93,1.2,Asian Financial Crisis,7.3,13.49,-1.15,24.91,0.59,Asian Financial Crisis
Thailand,Asia,emerging,1998,3.381,162.95,0.892,1.73,6.845,-2.121,59.05,-3.143,48.56,1.0,LTCM / Russia default,21.5,2.17,21.53,0.93,1.26,LTCM / Russia default
Thailand,Asia,emerging,1999,5.727,172.28,1.293,2.638,4.994,-0.359,59.73,6.045,58.09,0.0,,16.44,-1.98,6.74,23.67,2.01,
Thailand,Asia,emerging,2000,4.151,179.43,4.879,3.117,5.697,-5.659,62.32,-0.059,55.49,0.0,,16.01,-9.39,11.24,-8.9,2.3,
Thailand,Asia,emerging,2001,2.555,184.02,3.241,2.975,6.954,1.278,63.73,4.672,51.16,0.9,Dot-com bust / 9-11,7.55,6.89,10.16,14.42,2.49,Dot-com bust / 9-11
Thailand,Asia,emerging,2002,1.796,187.32,3.534,2.071,7.218,-3.084,63.6,-10.254,50.32,0.7,Corporate scandals,5.07,5.7,3.3,19.36,2.13,Corporate scandals
Thailand,Asia,emerging,2003,4.404,195.57,3.193,3.024,6.974,0.808,63.33,-3.196,55.51,0.0,,7.04,-3.83,7.19,-14.35,2.43,
Thailand,Asia,emerging,2004,3.668,202.74,2.038,3.792,6.679,-3.294,63.31,-2.031,56.38,0.0,,29.79,-3.61,19.52,0.4,3.86,
Thailand,Asia,emerging,2005,5.248,213.38,7.634,4.662,5.168,1.177,63.26,-2.095,55.31,0.0,,8.6,-7.08,2.27,-0.24,4.36,
Thailand,Asia,emerging,2006,1.915,217.47,6.954,5.225,7.678,0.011,63.17,-2.477,46.12,0.0,,13.03,2.27,-7.1,18.76,4.15,
Thailand,Asia,emerging,2007,1.108,219.88,7.434,5.699,7.907,-3.934,65.43,-3.708,54.25,0.0,,-11.2,-1.61,3.09,9.78,5.06,
Thailand,Asia,emerging,2008,-0.837,218.04,8.672,7.666,8.234,2.67,67.4,-12.799,38.44,3.0,Global Financial Crisis,-4.96,6.41,-22.61,30.17,7.08,Global Financial Crisis
Thailand,Asia,emerging,2009,-1.615,214.52,7.18,8.568,8.778,0.112,72.88,-7.772,44.4,2.5,GFC trough,-20.95,-7.17,-25.88,0.02,7.89,GFC trough
Thailand,Asia,emerging,2010,-0.121,214.26,5.529,8.152,8.858,-0.886,75.76,-9.296,49.72,0.0,,-1.83,-2.62,-10.97,-12.11,7.19,
Thailand,Asia,emerging,2011,1.422,217.31,7.144,8.429,7.767,1.462,81.53,3.678,55.29,0.6,Euro debt crisis,-1.93,8.15,-0.2,21.06,7.09,Euro debt crisis
Thailand,Asia,emerging,2012,1.988,221.63,3.661,8.369,7.396,3.14,87.55,9.529,54.34,0.0,,-10.05,-3.35,-13.71,20.96,7.0,
Thailand,Asia,emerging,2013,2.891,228.03,0.759,7.448,6.278,0.423,90.74,3.031,53.32,0.0,,18.09,4.46,-1.9,-11.47,6.42,
Thailand,Asia,emerging,2014,4.415,238.1,-2.0,6.064,6.394,3.74,94.53,9.924,56.03,0.0,,10.0,10.38,-0.23,14.3,5.65,
Thailand,Asia,emerging,2015,4.2,248.1,-0.221,5.117,5.509,-1.03,94.54,3.608,54.48,0.4,China slowdown,15.13,8.07,10.64,34.17,4.46,China slowdown
Thailand,Asia,emerging,2016,3.842,257.63,-0.71,4.582,6.469,-2.261,94.11,5.886,50.68,0.0,,21.65,4.6,1.4,-12.56,4.27,
Thailand,Asia,emerging,2017,4.664,269.65,3.266,5.974,6.037,1.418,100.9,-11.752,54.44,0.0,,1.23,3.08,9.38,21.52,4.92,
Thailand,Asia,emerging,2018,5.641,284.86,2.538,6.764,5.16,0.263,102.71,-2.474,55.41,0.0,,5.13,1.33,3.59,-10.84,6.33,
Thailand,Asia,emerging,2019,5.681,301.04,1.081,6.881,5.486,2.199,102.87,-7.922,57.09,0.0,,5.1,-3.81,3.82,25.7,5.2,
Thailand,Asia,emerging,2020,4.864,315.68,3.717,6.307,5.78,1.455,102.9,-5.658,50.21,2.8,COVID-19,16.04,-4.23,0.8,-3.51,5.96,COVID-19
Thailand,Asia,emerging,2021,7.602,339.68,7.263,6.661,3.346,0.646,100.61,-2.784,62.66,0.2,COVID recovery / stimulus,20.59,-11.22,6.17,11.7,5.72,COVID recovery / stimulus
Thailand,Asia,emerging,2022,6.321,361.15,11.295,8.874,6.045,-1.176,104.29,-4.679,58.77,1.0,Inflation / rate hike cycle,14.52,-11.02,-10.78,6.56,7.72,Inflation / rate hike cycle
Thailand,Asia,emerging,2023,5.392,380.63,12.234,9.975,6.008,1.186,107.76,-0.058,56.72,0.4,Rates plateau,-0.42,-8.39,-1.61,8.94,8.84,Rates plateau
Thailand,Asia,emerging,2024,5.596,401.93,9.973,10.281,5.034,-3.366,113.09,-8.268,56.34,0.0,,-11.6,-12.82,8.69,38.78,9.42,
